"Key","Enabled","Is Group","Parent SAT Product or Service Key","Key Name","Description"
"23242500",1,1,"","23242500 - Máquinas para el fresado de metales","Máquinas para el fresado de metales"
"23242600",1,1,"","23242600 - Maquinas para el cortado de metales especializados o diversos","Maquinas para el cortado de metales especializados o diversos"
"23242700",1,1,"","23242700 - Maquinaria para molinos de tubos","Maquinaria para molinos de tubos"
"23251500",1,1,"","23251500 - Maquinaria para tubulares doblados","Maquinaria para tubulares doblados"
"23251600",1,1,"","23251600 - Máquinas para enrollado de metales","Máquinas para enrollado de metales"
"23251700",1,1,"","23251700 - Máquinas de forjado","Máquinas de forjado"
"23251800",1,1,"","23251800 - Troqueles y herramientas para el formado de metales","Troqueles y herramientas para el formado de metales"
"23251900",1,1,"","23251900 - Maquinaria y equipo para la fabricación de contenedores de metal","Maquinaria y equipo para la fabricación de contenedores de metal"
"23261500",1,1,"","23261500 - Máquinas para prototipos rápidos","Máquinas para prototipos rápidos"
"23271400",1,1,"","23271400 - Máquinas soldadoras","Máquinas soldadoras"
"23271500",1,1,"","23271500 - Maquinaria de soldadura fuerte","Maquinaria de soldadura fuerte"
"23271600",1,1,"","23271600 - Maquinaria de soldadura débil","Maquinaria de soldadura débil"
"23271700",1,1,"","23271700 - Accesorios para soldar, soldadura fuerte y soldadura débil","Accesorios para soldar, soldadura fuerte y soldadura débil"
"23271800",1,1,"","23271800 - Suministros para soldar, soldadura fuerte y soldadura débil","Suministros para soldar, soldadura fuerte y soldadura débil"
"23281500",1,1,"","23281500 - Máquinas para recubrir o platear","Máquinas para recubrir o platear"
"23281600",1,1,"","23281600 - Máquinas para tratamiento de calor","Máquinas para tratamiento de calor"
"23281700",1,1,"","23281700 - Máquinas para tratamiento mecánico de superficie","Máquinas para tratamiento mecánico de superficie"
"23281800",1,1,"","23281800 - Accesorios y herramientas para el tratamiento de metal","Accesorios y herramientas para el tratamiento de metal"
"23281900",1,1,"","23281900 - Maquinaria y suministros para la limpieza del metal","Maquinaria y suministros para la limpieza del metal"
"23291500",1,1,"","23291500 - Herramientas de perforación industrial","Herramientas de perforación industrial"
"23291600",1,1,"","23291600 - Herramientas de molienda industrial","Herramientas de molienda industrial"
"23291700",1,1,"","23291700 - Herramientas de escariado industrial","Herramientas de escariado industrial"
"23291800",1,1,"","23291800 - Herramientas de roscado industrial","Herramientas de roscado industrial"
"23291900",1,1,"","23291900 - Herramientas de barrenado industrial","Herramientas de barrenado industrial"
"23301500",1,1,"","23301500 - Maquinaria, equipos y accesorios para el trabajo de alambre","Maquinaria, equipos y accesorios para el trabajo de alambre"
"24101500",1,1,"","24101500 - Camiones industriales","Camiones industriales"
"24101600",1,1,"","24101600 - Equipo de izaje y accesorios","Equipo de izaje y accesorios"
"24101700",1,1,"","24101700 - Transportadores y accesorios","Transportadores y accesorios"
"24101800",1,1,"","24101800 - Equipo para muelles","Equipo para muelles"
"24101900",1,1,"","24101900 - Equipo para manejo de canecas","Equipo para manejo de canecas"
"24102000",1,1,"","24102000 - Disposición en estantes y almacenamiento","Disposición en estantes y almacenamiento"
"24102100",1,1,"","24102100 - Equipo y suministros para almacenaje","Equipo y suministros para almacenaje"
"24102200",1,1,"","24102200 - Herramientas para envasado","Herramientas para envasado"
"24102300",1,1,"","24102300 - Vehículos guiados automáticos AGV","Vehículos guiados automáticos AGV"
"24111500",1,1,"","24111500 - Bolsas","Bolsas"
"24111800",1,1,"","24111800 - Tanques y cilindros y sus accesorios","Tanques y cilindros y sus accesorios"
"24112000",1,1,"","24112000 - Arcones y cestas","Arcones y cestas"
"24112100",1,1,"","24112100 - Toneles, cubas y bidones","Toneles, cubas y bidones"
"24112200",1,1,"","24112200 - Latas y cubos","Latas y cubos"
"24112400",1,1,"","24112400 - Cofres, armarios y baúles de almacenaje","Cofres, armarios y baúles de almacenaje"
"24112500",1,1,"","24112500 - Cartón ondulado y otros materiales para distribución","Cartón ondulado y otros materiales para distribución"
"24112600",1,1,"","24112600 - contenedores para líquidos","contenedores para líquidos"
"24112700",1,1,"","24112700 - Estibas","Estibas"
"24112800",1,1,"","24112800 - Contenedores de carga","Contenedores de carga"
"24112900",1,1,"","24112900 - Embalajes","Embalajes"
"24113000",1,1,"","24113000 - Lámina termo - retráctil","Lámina termo - retráctil"
"24121500",1,1,"","24121500 - Cajas, bolsas y sacos para empaquetado","Cajas, bolsas y sacos para empaquetado"
"24121800",1,1,"","24121800 - Latas para envasado","Latas para envasado"
"24122000",1,1,"","24122000 - Botellas","Botellas"
"24131500",1,1,"","24131500 - Refrigeradores industriales","Refrigeradores industriales"
"24131600",1,1,"","24131600 - Congeladores industriales","Congeladores industriales"
"24131900",1,1,"","24131900 - Máquinas de hacer el hielo","Máquinas de hacer el hielo"
"24141500",1,1,"","24141500 - Suministros para seguridad y protección","Suministros para seguridad y protección"
"24141600",1,1,"","24141600 - Suministros de acolchados","Suministros de acolchados"
"24141700",1,1,"","24141700 - Tubos y núcleos de embalaje y etiquetas y accesorios","Tubos y núcleos de embalaje y etiquetas y accesorios"
"25101500",1,1,"","25101500 - Vehículos de pasajeros","Vehículos de pasajeros"
"25101600",1,1,"","25101600 - Vehículos de transporte de productos y materiales","Vehículos de transporte de productos y materiales"
"25101700",1,1,"","25101700 - Vehículos de protección y salvamento","Vehículos de protección y salvamento"
"25101800",1,1,"","25101800 - Bicicletas de motor","Bicicletas de motor"
"25101900",1,1,"","25101900 - Vehículos especializados o de recreo","Vehículos especializados o de recreo"
"25102000",1,1,"","25102000 - Vehículos de guerra","Vehículos de guerra"
"25102100",1,1,"","25102100 - Camiones tractores","Camiones tractores"
"25111500",1,1,"","25111500 - Embarcaciones marítimas comerciales","Embarcaciones marítimas comerciales"
"25111600",1,1,"","25111600 - Embarcaciones de seguridad y salvamento","Embarcaciones de seguridad y salvamento"
"25111700",1,1,"","25111700 - Embarcaciones militares","Embarcaciones militares"
"25111800",1,1,"","25111800 - Embarcaciones de recreo","Embarcaciones de recreo"
"25111900",1,1,"","25111900 - Sistemas y premontajes de embarcaciones marítimas","Sistemas y premontajes de embarcaciones marítimas"
"25121500",1,1,"","25121500 - Locomotoras y vagonetas eléctricas","Locomotoras y vagonetas eléctricas"
"25121600",1,1,"","25121600 - Vagones de ferrocarril y tranvía","Vagones de ferrocarril y tranvía"
"25121700",1,1,"","25121700 - Equipo y sistemas de apoyo ferroviario","Equipo y sistemas de apoyo ferroviario"
"25131500",1,1,"","25131500 - Aeronave de alas fijas motorizada","Aeronave de alas fijas motorizada"
"25131600",1,1,"","25131600 - Aeronave de alas giratorias civil y comercial","Aeronave de alas giratorias civil y comercial"
"25131700",1,1,"","25131700 - Aeronave de ala fija militar","Aeronave de ala fija militar"
"25131800",1,1,"","25131800 - Avión especial","Avión especial"
"25131900",1,1,"","25131900 - Avión militar de ala giratoria","Avión militar de ala giratoria"
"25132000",1,1,"","25132000 - Avión de recreo","Avión de recreo"
"25151500",1,1,"","25151500 - Naves espaciales","Naves espaciales"
"25151700",1,1,"","25151700 - Satélites","Satélites"
"25161500",1,1,"","25161500 - Vehículos a pedal","Vehículos a pedal"
"25171500",1,1,"","25171500 - Limpiaparabrisas","Limpiaparabrisas"
"25171600",1,1,"","25171600 - Sistemas de descarchado y antiniebla","Sistemas de descarchado y antiniebla"
"25171700",1,1,"","25171700 - Sistemas de frenado y componentes","Sistemas de frenado y componentes"
"25171900",1,1,"","25171900 - Ruedas y acabados","Ruedas y acabados"
"25172000",1,1,"","25172000 - Componentes de sistema de suspensión","Componentes de sistema de suspensión"
"25172100",1,1,"","25172100 - Componentes y sistemas de seguridad de vehículo","Componentes y sistemas de seguridad de vehículo"
"25172200",1,1,"","25172200 - Puertas para vehículos","Puertas para vehículos"
"25172300",1,1,"","25172300 - Ventanas y parabrisas para vehículos","Ventanas y parabrisas para vehículos"
"25172400",1,1,"","25172400 - Depósitos y sistemas de combustible","Depósitos y sistemas de combustible"
"25172500",1,1,"","25172500 - Neumáticos y cámaras de neumáticos","Neumáticos y cámaras de neumáticos"
"25172600",1,1,"","25172600 - Acabados y revestimientos exterior para vehículos","Acabados y revestimientos exterior para vehículos"
"25172700",1,1,"","25172700 - Sistemas de control medioambiental","Sistemas de control medioambiental"
"25172800",1,1,"","25172800 - Sistemas y componentes hidráulicos","Sistemas y componentes hidráulicos"
"25172900",1,1,"","25172900 - Iluminación exterior para vehículos","Iluminación exterior para vehículos"
"25173000",1,1,"","25173000 - Iluminación interior para vehículos","Iluminación interior para vehículos"
"25173100",1,1,"","25173100 - Sistemas y componentes de localización y navegación","Sistemas y componentes de localización y navegación"
"25173300",1,1,"","25173300 - Sistemas de control principal","Sistemas de control principal"
"25173700",1,1,"","25173700 - Controles de emisión y de escape","Controles de emisión y de escape"
"25173800",1,1,"","25173800 - Sistemas de tren de transmisión","Sistemas de tren de transmisión"
"25173900",1,1,"","25173900 - Componentes eléctricos","Componentes eléctricos"
"25174000",1,1,"","25174000 - Sistema de refrigerar de motor","Sistema de refrigerar de motor"
"25174100",1,1,"","25174100 - Sistemas de tejado","Sistemas de tejado"
"25174200",1,1,"","25174200 - Sistema de dirección","Sistema de dirección"
"25174400",1,1,"","25174400 - Sistemas del interior de vehículos","Sistemas del interior de vehículos"
"25174600",1,1,"","25174600 - Sistemas de asientos del vehículo","Sistemas de asientos del vehículo"
"25174700",1,1,"","25174700 - Componentes de ciclo no motorizado o accesorios","Componentes de ciclo no motorizado o accesorios"
"25174800",1,1,"","25174800 - Componentes y sistemas de vehículos especializados","Componentes y sistemas de vehículos especializados"
"25174900",1,1,"","25174900 - Aisladores y amortiguadores de vibración de vehículos","Aisladores y amortiguadores de vibración de vehículos"
"25175000",1,1,"","25175000 - Sistemas de cargado eléctrico de vehículos","Sistemas de cargado eléctrico de vehículos"
"25181600",1,1,"","25181600 - Chasis automotriz","Chasis automotriz"
"25181700",1,1,"","25181700 - Remolques para productos y materiales","Remolques para productos y materiales"
"25191500",1,1,"","25191500 - Sistemas y equipo de apoyo para transporte aéreo","Sistemas y equipo de apoyo para transporte aéreo"
"25191600",1,1,"","25191600 - Sistemas y equipo de apoyo para transporte espacial","Sistemas y equipo de apoyo para transporte espacial"
"25191700",1,1,"","25191700 - Equipo para el mantenimiento de vehículo","Equipo para el mantenimiento de vehículo"
"25191800",1,1,"","25191800 - Equipo de medición y prueba de vehículos","Equipo de medición y prueba de vehículos"
"25201500",1,1,"","25201500 - Fuselaje y componentes de avión","Fuselaje y componentes de avión"
"25201600",1,1,"","25201600 - Sistemas de situación y navegación aeroespacial y componentes","Sistemas de situación y navegación aeroespacial y componentes"
"25201700",1,1,"","25201700 - Sistemas relacionados con las comunicaciones de vuelo","Sistemas relacionados con las comunicaciones de vuelo"
"25201800",1,1,"","25201800 - Sistemas de control principal del avión","Sistemas de control principal del avión"
"25201900",1,1,"","25201900 - Sistemas de urgencia del avión","Sistemas de urgencia del avión"
"25202000",1,1,"","25202000 - Sistemas de energía de avión","Sistemas de energía de avión"
"25202100",1,1,"","25202100 - Instrumentación de vuelo","Instrumentación de vuelo"
"25202200",1,1,"","25202200 - Sistemas del aterrizaje y de frenos del avión","Sistemas del aterrizaje y de frenos del avión"
"25202300",1,1,"","25202300 - Controles de pasajeros de avión","Controles de pasajeros de avión"
"25202400",1,1,"","25202400 - Sistemas y depósitos de combustible del avión","Sistemas y depósitos de combustible del avión"
"25202500",1,1,"","25202500 - Equipo de avión","Equipo de avión"
"25202600",1,1,"","25202600 - Sistemas y componentes del control ambiental del avión","Sistemas y componentes del control ambiental del avión"
"25202700",1,1,"","25202700 - Acumuladores del avión","Acumuladores del avión"
"26101100",1,1,"","26101100 - Motores eléctricos de corriente alterna AC","Motores eléctricos de corriente alterna AC"
"26101200",1,1,"","26101200 - Motores eléctricos de corriente directa DC","Motores eléctricos de corriente directa DC"
"26101300",1,1,"","26101300 - Motores no eléctricos","Motores no eléctricos"
"26101400",1,1,"","26101400 - Componentes de motores o generadores","Componentes de motores o generadores"
"26101500",1,1,"","26101500 - Motores","Motores"
"26101700",1,1,"","26101700 - Accesorios y componentes de motor","Accesorios y componentes de motor"
"26101900",1,1,"","26101900 - Componentes de motor de combustión interna","Componentes de motor de combustión interna"
"26111500",1,1,"","26111500 - Transmisión de energía cinética","Transmisión de energía cinética"
"26111600",1,1,"","26111600 - Generadores de potencia","Generadores de potencia"
"26111700",1,1,"","26111700 - Baterías, pilas y accesorios","Baterías, pilas y accesorios"
"26111800",1,1,"","26111800 - Componentes de la transmisión","Componentes de la transmisión"
"26111900",1,1,"","26111900 - Embragues","Embragues"
"26112000",1,1,"","26112000 - Piezas y accesorios de embragues","Piezas y accesorios de embragues"
"26112100",1,1,"","26112100 - Sistemas de frenado industriales","Sistemas de frenado industriales"
"26121500",1,1,"","26121500 - Alambre eléctrico","Alambre eléctrico"
"26121600",1,1,"","26121600 - Cables eléctricos y accesorios","Cables eléctricos y accesorios"
"26121700",1,1,"","26121700 - Cableado preformado","Cableado preformado"
"26121800",1,1,"","26121800 - Cable automotriz","Cable automotriz"
"26131500",1,1,"","26131500 - Centrales eléctricas","Centrales eléctricas"
"26131600",1,1,"","26131600 - Equipo de cribado o estructuras de tubo de escape","Equipo de cribado o estructuras de tubo de escape"
"26131700",1,1,"","26131700 - Equipo de detección o vigilancia de producción de energía","Equipo de detección o vigilancia de producción de energía"
"26131800",1,1,"","26131800 - Equipo de control de producción de energía","Equipo de control de producción de energía"
"26141600",1,1,"","26141600 - Equipo para ensamblaje subcrítico","Equipo para ensamblaje subcrítico"
"26141700",1,1,"","26141700 - Equipo para dosimetría","Equipo para dosimetría"
"26141800",1,1,"","26141800 - Aparatos para celda caliente","Aparatos para celda caliente"
"26141900",1,1,"","26141900 - Instrumentos nucleónicos industriales","Instrumentos nucleónicos industriales"
"26142000",1,1,"","26142000 - Equipo de irradiación","Equipo de irradiación"
"26142100",1,1,"","26142100 - Equipos para reactores nucleares","Equipos para reactores nucleares"
"26142200",1,1,"","26142200 - Equipo para combustible nuclear","Equipo para combustible nuclear"
"26142300",1,1,"","26142300 - Equipos protectores contra la radiación","Equipos protectores contra la radiación"
"26142400",1,1,"","26142400 - Equipo para residuos radiactivos","Equipo para residuos radiactivos"
"27111500",1,1,"","27111500 - Herramientas de corte y engarzado y punzones","Herramientas de corte y engarzado y punzones"
"27111600",1,1,"","27111600 - Herramientas de perfilar","Herramientas de perfilar"
"27111700",1,1,"","27111700 - Llaves inglesas y guías","Llaves inglesas y guías"
"27111800",1,1,"","27111800 - Herramientas de medida y bocetaje","Herramientas de medida y bocetaje"
"27111900",1,1,"","27111900 - Herramientas gruesas y de acabado","Herramientas gruesas y de acabado"
"27112000",1,1,"","27112000 - Herramientas manuales de jardinería, agricultura y forestación","Herramientas manuales de jardinería, agricultura y forestación"
"27112100",1,1,"","27112100 - Herramientas de sujeción y fijación","Herramientas de sujeción y fijación"
"27112200",1,1,"","27112200 - Herramientas de albañilería y concreto","Herramientas de albañilería y concreto"
"27112300",1,1,"","27112300 - Herramientas de marcar","Herramientas de marcar"
"27112400",1,1,"","27112400 - Herramientas de inserción y ajuste","Herramientas de inserción y ajuste"
"27112500",1,1,"","27112500 - Herramientas para apalancar y curvar","Herramientas para apalancar y curvar"
"27112600",1,1,"","27112600 - Herramientas para precintar","Herramientas para precintar"
"27112700",1,1,"","27112700 - Herramientas mecánicas","Herramientas mecánicas"
"27112800",1,1,"","27112800 - Conexiones de herramientas y accesorios","Conexiones de herramientas y accesorios"
"27112900",1,1,"","27112900 - Herramientas dispensadoras","Herramientas dispensadoras"
"27113000",1,1,"","27113000 - Cepillos","Cepillos"
"27113100",1,1,"","27113100 - Herramientas de arrastre","Herramientas de arrastre"
"27113200",1,1,"","27113200 - Juegos de herramientas","Juegos de herramientas"
"27113300",1,1,"","27113300 - Herramientas manuales de precisión","Herramientas manuales de precisión"
"27121500",1,1,"","27121500 - Prensas hidráulicas","Prensas hidráulicas"
"27121600",1,1,"","27121600 - Pistones y cilindros hidráulicos","Pistones y cilindros hidráulicos"
"27121700",1,1,"","27121700 - Accesorios de tubería y manga hidráulica","Accesorios de tubería y manga hidráulica"
"27121800",1,1,"","27121800 - Herramientas hidráulicas","Herramientas hidráulicas"
"27131500",1,1,"","27131500 - Herramientas neumáticas","Herramientas neumáticas"
"27131600",1,1,"","27131600 - Accesorios de aire y conectores","Accesorios de aire y conectores"
"27131700",1,1,"","27131700 - Cilindros neumáticos y componentes","Cilindros neumáticos y componentes"
"27141000",1,1,"","27141000 - Herramientas de carrocería","Herramientas de carrocería"
"27141100",1,1,"","27141100 - Herramientas de suspensión","Herramientas de suspensión"
"30101500",1,1,"","30101500 - Ángulos","Ángulos"
"30101700",1,1,"","30101700 - Vigas","Vigas"
"30101800",1,1,"","30101800 - Conductos","Conductos"
"30102000",1,1,"","30102000 - Hoja","Hoja"
"30102200",1,1,"","30102200 - Plancha","Plancha"
"30102300",1,1,"","30102300 - Perfiles","Perfiles"
"30102400",1,1,"","30102400 - Varillas","Varillas"
"30102800",1,1,"","30102800 - Pilotaje","Pilotaje"
"30102900",1,1,"","30102900 - Pilares","Pilares"
"30103100",1,1,"","30103100 - Rieles","Rieles"
"30103200",1,1,"","30103200 - Enrejado","Enrejado"
"30103500",1,1,"","30103500 - Alma de panal","Alma de panal"
"30103600",1,1,"","30103600 - Productos estructurales","Productos estructurales"
"30103700",1,1,"","30103700 - Trenza","Trenza"
"30103800",1,1,"","30103800 - Fibras y filamentos mecánicos","Fibras y filamentos mecánicos"
"30103900",1,1,"","30103900 - Ejes","Ejes"
"30111500",1,1,"","30111500 - Concreto y morteros","Concreto y morteros"
"30111600",1,1,"","30111600 - Cemento y cal","Cemento y cal"
"30111700",1,1,"","30111700 - Yesos","Yesos"
"30111800",1,1,"","30111800 - Agregados","Agregados"
"30111900",1,1,"","30111900 - Elementos para reforzar concreto","Elementos para reforzar concreto"
"30121500",1,1,"","30121500 - Derivados bituminosos","Derivados bituminosos"
"30121600",1,1,"","30121600 - Asfaltos","Asfaltos"
"30121700",1,1,"","30121700 - Materiales de construcción de caminos y carrileras","Materiales de construcción de caminos y carrileras"
"30121800",1,1,"","30121800 - Materiales de arquitectura paisajística","Materiales de arquitectura paisajística"
"30121900",1,1,"","30121900 - Materiales para estabilización y refuerzo de suelos","Materiales para estabilización y refuerzo de suelos"
"30131500",1,1,"","30131500 - Bloques","Bloques"
"30131600",1,1,"","30131600 - Ladrillos","Ladrillos"
"30131700",1,1,"","30131700 - Azulejos y baldosas","Azulejos y baldosas"
"30141500",1,1,"","30141500 - Aislamiento térmico","Aislamiento térmico"
"30141600",1,1,"","30141600 - Aislamiento especial","Aislamiento especial"
"30141700",1,1,"","30141700 - Capas de sellamiento de aislamiento","Capas de sellamiento de aislamiento"
"30151500",1,1,"","30151500 - Material para tejados y techos","Material para tejados y techos"
"30151600",1,1,"","30151600 - Accesorios para tejados","Accesorios para tejados"
"30151700",1,1,"","30151700 - Canalones de tejado y accesorios","Canalones de tejado y accesorios"
"30151800",1,1,"","30151800 - Materiales para revestimiento de paredes y exterior","Materiales para revestimiento de paredes y exterior"
"30151900",1,1,"","30151900 - Materiales y productos para acabados","Materiales y productos para acabados"
"30152000",1,1,"","30152000 - Cercado","Cercado"
"30152100",1,1,"","30152100 - Superficie","Superficie"
"30161500",1,1,"","30161500 - Materiales para acabados de paredes","Materiales para acabados de paredes"
"30161600",1,1,"","30161600 - Materiales para techos","Materiales para techos"
"30161700",1,1,"","30161700 - Suelos","Suelos"
"30161800",1,1,"","30161800 - Ebanistería","Ebanistería"
"30161900",1,1,"","30161900 - Moldeado y carpintería mecánica","Moldeado y carpintería mecánica"
"30162000",1,1,"","30162000 - Molduras y carpintería","Molduras y carpintería"
"30162100",1,1,"","30162100 - Laminados interiores","Laminados interiores"
"30162200",1,1,"","30162200 - Mostradores","Mostradores"
"30162300",1,1,"","30162300 - Accesorios para gabinetes","Accesorios para gabinetes"
"30162400",1,1,"","30162400 - Muros divisorios","Muros divisorios"
"30171500",1,1,"","30171500 - Puertas","Puertas"
"30171600",1,1,"","30171600 - Ventanas","Ventanas"
"30171700",1,1,"","30171700 - Productos de cristal","Productos de cristal"
"30171800",1,1,"","30171800 - Claraboyas","Claraboyas"
"30171900",1,1,"","30171900 - Marcos de ventanas","Marcos de ventanas"
"30172000",1,1,"","30172000 - Puertas","Puertas"
"30172100",1,1,"","30172100 - Puertas para garaje y operadores","Puertas para garaje y operadores"
"30181500",1,1,"","30181500 - Porcelana sanitaria","Porcelana sanitaria"
"30181600",1,1,"","30181600 - Instalaciones residenciales no sanitarias","Instalaciones residenciales no sanitarias"
"30181700",1,1,"","30181700 - Grifos","Grifos"
"30181800",1,1,"","30181800 - Cabezas, chorros y partes y accesorios de grifos y duchas","Cabezas, chorros y partes y accesorios de grifos y duchas"
"30191500",1,1,"","30191500 - Escaleras y andamios","Escaleras y andamios"
"30191600",1,1,"","30191600 - Escaleras y accesorios de andamiaje","Escaleras y accesorios de andamiaje"
"30191700",1,1,"","30191700 - Cobertizos y remolques de construcción","Cobertizos y remolques de construcción"
"30191800",1,1,"","30191800 - Equipos y materiales para construcciones temporales y apoyo al mantenimiento","Equipos y materiales para construcciones temporales y apoyo al mantenimiento"
"30241500",1,1,"","30241500 - Componentes de consolidación de estructuras portátiles","Componentes de consolidación de estructuras portátiles"
"30241600",1,1,"","30241600 - Componentes estructurales de tribunas, gradas y escalera","Componentes estructurales de tribunas, gradas y escalera"
"30241700",1,1,"","30241700 - Componentes soporte y cobertura de tiendas, carpas y estructuras de membrana","Componentes soporte y cobertura de tiendas, carpas y estructuras de membrana"
"30251500",1,1,"","30251500 - Estructuras de soporte de techos bajo tierra","Estructuras de soporte de techos bajo tierra"
"30261500",1,1,"","30261500 - Barras de latón","Barras de latón"
"30261600",1,1,"","30261600 - Láminas de latón","Láminas de latón"
"30261700",1,1,"","30261700 - Lingotes, bandas, palanquillas y alambres de latón","Lingotes, bandas, palanquillas y alambres de latón"
"30261800",1,1,"","30261800 - Barras y láminas de magnesio","Barras y láminas de magnesio"
"30261900",1,1,"","30261900 - Lingotes, bandas, palanquillas y alambres de magnesio","Lingotes, bandas, palanquillas y alambres de magnesio"
"30262000",1,1,"","30262000 - Barras y láminas de titanio","Barras y láminas de titanio"
"30262100",1,1,"","30262100 - Lingotes, bandas, palanquillas y alambres de titanio","Lingotes, bandas, palanquillas y alambres de titanio"
"30262200",1,1,"","30262200 - Barras de cobre","Barras de cobre"
"30262300",1,1,"","30262300 - Láminas de cobre","Láminas de cobre"
"30262400",1,1,"","30262400 - Lingotes, bandas, palanquillas y alambres de cobre","Lingotes, bandas, palanquillas y alambres de cobre"
"30262500",1,1,"","30262500 - Barras de bronce","Barras de bronce"
"30262600",1,1,"","30262600 - Láminas de bronce","Láminas de bronce"
"30262700",1,1,"","30262700 - Lingotes, bandas, palanquillas y alambres de bronce","Lingotes, bandas, palanquillas y alambres de bronce"
"30262800",1,1,"","30262800 - Barras y láminas de zinc","Barras y láminas de zinc"
"30262900",1,1,"","30262900 - Lingotes, bandas, palanquillas y alambres de zinc","Lingotes, bandas, palanquillas y alambres de zinc"
"30263000",1,1,"","30263000 - Barras de estaño","Barras de estaño"
"30263100",1,1,"","30263100 - Láminas de estaño","Láminas de estaño"
"30263200",1,1,"","30263200 - Lingotes, bandas, palanquillas y alambres de estaño","Lingotes, bandas, palanquillas y alambres de estaño"
"30263300",1,1,"","30263300 - Barras de plomo","Barras de plomo"
"30263400",1,1,"","30263400 - Láminas de plomo","Láminas de plomo"
"30263500",1,1,"","30263500 - Lingotes, bandas, palanquillas y alambres de plomo","Lingotes, bandas, palanquillas y alambres de plomo"
"30263600",1,1,"","30263600 - Barras de acero al carbón","Barras de acero al carbón"
"30263700",1,1,"","30263700 - Barras de aleación de acero","Barras de aleación de acero"
"30263800",1,1,"","30263800 - Barras de acero de herramienta","Barras de acero de herramienta"
"30263900",1,1,"","30263900 - Barras de acero especial","Barras de acero especial"
"30264000",1,1,"","30264000 - Láminas de acero al carbón","Láminas de acero al carbón"
"30264100",1,1,"","30264100 - Láminas de aleación de acero","Láminas de aleación de acero"
"30264200",1,1,"","30264200 - Láminas de acero de herramienta","Láminas de acero de herramienta"
"30264300",1,1,"","30264300 - Láminas de acero especial","Láminas de acero especial"
"30264400",1,1,"","30264400 - Lingotes, bandas, palanquillas y alambres de al carbón","Lingotes, bandas, palanquillas y alambres de al carbón"
"30264500",1,1,"","30264500 - Barras de acero inoxidable","Barras de acero inoxidable"
"30264600",1,1,"","30264600 - Láminas de acero inoxidable","Láminas de acero inoxidable"
"30264700",1,1,"","30264700 - Alambre de acero inoxidable","Alambre de acero inoxidable"
"30264800",1,1,"","30264800 - Bandas de acero inoxidable","Bandas de acero inoxidable"
"30264900",1,1,"","30264900 - Barras de aluminio","Barras de aluminio"
"30265000",1,1,"","30265000 - Láminas de aluminio","Láminas de aluminio"
"30265100",1,1,"","30265100 - Alambre de aluminio","Alambre de aluminio"
"30265200",1,1,"","30265200 - Bandas y lingotes de aluminio","Bandas y lingotes de aluminio"
"30265300",1,1,"","30265300 - Barras de hierro","Barras de hierro"
"30265400",1,1,"","30265400 - Láminas de hierro","Láminas de hierro"
"30265500",1,1,"","30265500 - Lingotes, bandas, palanquillas y alambres de hierro","Lingotes, bandas, palanquillas y alambres de hierro"
"30265600",1,1,"","30265600 - Barras y láminas de aleaciones ferrosas","Barras y láminas de aleaciones ferrosas"
"30265700",1,1,"","30265700 - Lingotes, bandas, palanquillas y alambres de aleaciones ferrosas","Lingotes, bandas, palanquillas y alambres de aleaciones ferrosas"
"30265800",1,1,"","30265800 - Barras y láminas plásticas","Barras y láminas plásticas"
"30265900",1,1,"","30265900 - Alambre y bandas de plástico","Alambre y bandas de plástico"
"30266000",1,1,"","30266000 - Barras de metales preciosos y metales especiales","Barras de metales preciosos y metales especiales"
"30266100",1,1,"","30266100 - Láminas de metales preciosos y metales especiales","Láminas de metales preciosos y metales especiales"
"30266200",1,1,"","30266200 - Lingotes, bandas, palanquillas y alambres de metales preciosos y metales especiales","Lingotes, bandas, palanquillas y alambres de metales preciosos y metales especiales"
"30266300",1,1,"","30266300 - Materiales estructurales de madera","Materiales estructurales de madera"
"30266400",1,1,"","30266400 - Barras y láminas de materiales especiales","Barras y láminas de materiales especiales"
"30266500",1,1,"","30266500 - Lingotes, bandas, palanquillas y alambres de  materiales especiales","Lingotes, bandas, palanquillas y alambres de  materiales especiales"
"30266600",1,1,"","30266600 - Láminas y lingotes de níckel","Láminas y lingotes de níckel"
"30266700",1,1,"","30266700 - Trasmisiones","Trasmisiones"
"31101600",1,1,"","31101600 - Moldeos en arena","Moldeos en arena"
"31101700",1,1,"","31101700 - Piezas fundidas en molde permanente","Piezas fundidas en molde permanente"
"31101800",1,1,"","31101800 - Piezas fundidas por moldeo en cáscara","Piezas fundidas por moldeo en cáscara"
"31101900",1,1,"","31101900 - Piezas fundidas a la cera perdida","Piezas fundidas a la cera perdida"
"31102000",1,1,"","31102000 - Piezas de fundición centrífuga","Piezas de fundición centrífuga"
"31102100",1,1,"","31102100 - Piezas fundidas en molde cerámico","Piezas fundidas en molde cerámico"
"31102200",1,1,"","31102200 - Piezas fundidas en molde de grafito","Piezas fundidas en molde de grafito"
"31102300",1,1,"","31102300 - Piezas fundidas en molde de yeso","Piezas fundidas en molde de yeso"
"31102400",1,1,"","31102400 - Fundiciones en V","Fundiciones en V"
"31102500",1,1,"","31102500 - Fundiciones con troquel y ensambles de fundiciones permanentes de baja presión","Fundiciones con troquel y ensambles de fundiciones permanentes de baja presión"
"31102600",1,1,"","31102600 - Fundiciones con troquel y ensambles de fundiciones  de alta presión","Fundiciones con troquel y ensambles de fundiciones  de alta presión"
